0,0.5302806046934324,-1.3952147151591878,232.0,348.0
1,0.4594575104820089,-100.0,232.0,358.0
2,-0.08823318183218534,-100.0,234.0,366.0
3,0.8289468230613013,-100.0,236.0,404.0
4,1.2579073656656752,-100.0,240.0,470.0
5,1.0005824596438635,-100.0,240.0,480.0
6,1.0136734088864179,-100.0,240.0,490.0
7,0.7844113801904964,-100.0,242.0,518.0
8,0.6256947089919357,-100.0,246.0,614.0
9,0.5691999040272964,-1.3159493386560752,238.0,362.0
10,1.1253262371424322,-100.0,238.0,372.0
11,0.8314545575932459,-100.0,238.0,382.0
12,1.022187327936057,-100.0,250.0,410.0
13,0.832021010838836,-100.0,252.0,478.0
14,1.9985632921135088,-100.0,254.0,486.0
15,0.9492178690776484,-100.0,254.0,496.0
16,1.046713289575325,-100.0,252.0,528.0
17,0.9367200419058846,-100.0,256.0,624.0
18,1.3268152951766183,-1.0274861624304392,258.0,362.0
19,2.189613665023498,-100.0,258.0,372.0
20,-0.5614166183251905,-100.0,256.0,384.0
21,1.6829904205767157,-100.0,276.0,404.0
22,1.7999664571885141,-100.0,280.0,470.0
23,0.46203740725932896,-100.0,280.0,480.0
24,1.4271609813891382,-100.0,278.0,492.0
25,1.2626824217804138,-100.0,280.0,520.0
26,1.6579986898783146,-100.0,282.0,618.0
27,1.7947250689278478,-0.6423176781601598,294.0,366.0
28,1.959715898053072,-100.0,294.0,376.0
29,1.9287171942480248,-100.0,294.0,386.0
30,1.3412830510596312,-100.0,314.0,406.0
31,1.260322809753922,-100.0,322.0,468.0
32,2.31006374994769,-100.0,324.0,476.0
33,1.6115308613274375,-100.0,324.0,486.0
34,2.086090716153276,-100.0,324.0,516.0
35,1.8702992199324644,-100.0,326.0,614.0
36,2.0860213113423005,-1.0937626880080835,330.0,370.0
37,2.1339551919026016,-100.0,330.0,380.0
38,4.209646587309647,-100.0,328.0,392.0
39,1.015147559264889,-100.0,348.0,412.0
40,1.8819533954785663,-100.0,360.0,470.0
41,2.089914197972894,-100.0,362.0,478.0
42,1.9840625918242816,-100.0,364.0,486.0
43,2.0457785591211657,-100.0,368.0,512.0
44,0.8687322309764232,-100.0,370.0,610.0
